BoutStart (s),BoutEnd (s),BoutDuration (s),IBI (s),AverageFrequency (Hz),InstantaneousFrequencies,Threshold,Condition,Filename,Group,FishID,SourcePath
247.3652,248.5798,1.2146,0.2583999999999946,22.598148363499988,"[23.86634844868735, 21.09704641350211, 22.831050228310502]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
267.5512,267.7688,0.2176,18.97139999999999,20.59968322369803,"[21.231422505307854, 21.14164904862579, 19.646365422396855, 26.041666666666668, 22.026431718061673, 20.876826722338205, 23.52941176470588, 22.62443438914027, 21.186440677966104, 21.459227467811157, 22.93577981651376, 21.691973969631235, 22.026431718061673, 22.42152466367713, 22.123893805309734, 22.123893805309734, 20.242914979757085, 19.157088122605362, 19.23076923076923, 20.833333333333332, 18.65671641791045, 19.76284584980237, 17.57469244288225, 10.080645161290322, 19.841269841269842, 19.960079840319363, 20.79002079002079, 20.28397565922921, 17.88908765652952]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
270.8212,272.178,1.3568,3.0523999999999774,20.00461473216416,"[20.32520325203252, 21.929824561403507, 11.668611435239207, 20.408163265306122, 21.978021978021978, 20.5761316872428, 20.449897750511248, 20.32520325203252, 20.366598778004075, 21.73913043478261, 20.28397565922921]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
290.0506,290.6512,0.6006,17.872599999999977,21.78211202021797,"[20.491803278688522, 22.075055187637968, 20.242914979757085, 24.93765586034913, 22.675736961451246, 28.73563218390805, 18.45018450184502, 21.186440677966104, 17.6056338028169, 20.32520325203252, 22.321428571428573, 21.78649237472767, 22.88329519450801, 23.474178403755868, 21.459227467811157, 21.645021645021647, 20.0]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
291.324,292.1358,0.8118,0.6727999999999952,20.793647049394213,"[22.371364653243848, 20.161290322580644, 22.675736961451246, 22.98850574712644, 20.964360587002098, 15.600624024960997]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
293.317,293.6346,0.3176,1.1811999999999898,20.30429856274121,"[20.964360587002098, 22.88329519450801, 19.417475728155342, 20.920502092050206, 21.645021645021647, 21.978021978021978, 20.408163265306122, 17.57469244288225, 19.49317738791423, 17.6678445229682, 21.73913043478261, 22.779043280182233, 20.32520325203252, 10.26694045174538, 20.74688796680498, 20.79002079002079, 22.675736961451246, 23.20185614849188]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
294.144,295.1504,1.0064,0.5094000000000278,18.94643693766649,"[23.52941176470588, 22.62443438914027, 11.614401858304298, 21.78649237472767, 20.242914979757085, 11.185682326621924, 19.841269841269842, 20.74688796680498]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
311.4094,311.8212,0.4118,16.259000000000015,20.99723602191317,"[25.25252525252525, 21.186440677966104, 21.88183807439825, 20.2020202020202, 22.371364653243848, 16.5016501650165, 21.459227467811157, 21.186440677966104, 22.573363431151243, 11.574074074074073, 25.706940874035993, 24.213075060532685, 17.6678445229682, 22.52252252252252, 20.080321285140563, 22.573363431151243, 20.0]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
312.2802,313.1076,0.8274,0.4590000000000032,22.02486552749141,"[20.449897750511248, 23.419203747072597, 22.22222222222222, 22.321428571428573, 22.123893805309734, 22.573363431151243, 20.161290322580644, 21.88183807439825, 21.598272138228943, 24.154589371980677, 21.367521367521366]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
314.7776,315.3396,0.562,1.670000000000016,20.351055554641142,"[19.646365422396855, 19.880715705765407, 22.52252252252252, 20.161290322580644, 21.459227467811157, 23.094688221709006, 19.53125, 21.413276231263385, 23.58490566037736, 19.569471624266146, 19.342359767891683, 19.646365422396855, 16.835016835016834, 25.706940874035993, 17.6056338028169, 21.367521367521366, 20.79002079002079, 19.193857965451055, 25.31645569620253, 9.852216748768472, 20.491803278688522, 9.920634920634921, 37.03703703703704, 15.290519877675841, 20.74688796680498, 19.120458891013385]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
316.9152,318.3212,1.406,1.5756000000000083,21.986237165909102,"[21.27659574468085, 9.803921568627452, 21.09704641350211, 22.22222222222222, 28.73563218390805, 20.79002079002079, 21.008403361344538, 16.611295681063122, 20.449897750511248, 23.04147465437788, 19.76284584980237, 19.193857965451055, 20.32520325203252, 21.09704641350211, 19.37984496124031, 16.835016835016834, 27.17391304347826, 22.321428571428573, 20.920502092050206, 22.371364653243848, 44.24778761061947, 23.923444976076556, 23.094688221709006]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
335.9218,337.0622,1.1404,17.600600000000043,20.74688796680498,[20.74688796680498],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
337.184,337.2506,0.0666,0.1218000000000074,21.373615599233155,"[19.569471624266146, 20.920502092050206, 18.76172607879925, 24.03846153846154, 20.833333333333332, 22.42152466367713, 19.607843137254903, 25.906735751295336, 21.186440677966104, 18.214936247723134, 20.53388090349076, 23.52941176470588, 21.645021645021647, 23.04147465437788, 21.367521367521366, 23.364485981308412, 20.491803278688522, 19.646365422396855, 22.72727272727273, 20.70393374741201, 21.50537634408602, 20.2020202020202]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
337.3792,338.5126,1.1334,0.1286000000000058,21.36752136752137,[21.367521367521366],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
346.0264,346.149,0.1226,7.513800000000003,20.306525200891823,"[21.14164904862579, 21.186440677966104, 21.978021978021978, 16.207455429497568, 19.37984496124031, 21.50537634408602, 20.74688796680498]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
347.3222,347.734,0.4118,1.1732000000000085,20.13055934624562,"[22.62443438914027, 17.636684303350968]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
347.884,347.9964,0.1124,0.1500000000000341,20.0671459324738,"[19.047619047619047, 21.09704641350211, 21.321961620469086, 23.20185614849188, 9.25925925925926, 22.371364653243848, 20.080321285140563, 21.83406113537118, 20.5761316872428, 21.88183807439825]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
349.043,349.5446,0.5016,1.0466000000000122,19.18011626025056,"[21.691973969631235, 18.832391713747647, 20.120724346076457, 21.186440677966104, 21.186440677966104, 12.062726176115802]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
359.386,359.704,0.318,9.84140000000002,21.83127593716795,"[22.371364653243848, 20.491803278688522, 18.832391713747647, 22.371364653243848, 21.321961620469086, 19.23076923076923, 18.79699248120301, 21.88183807439825, 21.645021645021647, 20.242914979757085, 21.88183807439825, 21.929824561403507, 25.125628140703515, 22.075055187637968, 22.93577981651376, 22.026431718061673, 20.920502092050206, 24.330900243309003, 34.129692832764505, 20.2020202020202, 24.509803921568626, 24.154589371980677, 21.186440677966104, 21.459227467811157, 22.62443438914027, 23.364485981308412, 25.77319587628866, 17.761989342806395, 20.70393374741201, 11.210762331838565, 21.27659574468085]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
360.5684,362.0538,1.4854,0.8643999999999892,19.357446423074496,"[21.413276231263385, 22.075055187637968, 22.779043280182233, 20.74688796680498, 10.729613733905579, 16.051364365971107, 15.673981191222571, 20.920502092050206, 9.363295880149812, 22.075055187637968, 21.83406113537118, 20.70393374741201, 18.214936247723134, 19.76284584980237, 22.075055187637968, 20.28397565922921, 21.413276231263385, 10.319917440660475, 20.080321285140563, 20.53388090349076, 20.964360587002098, 17.953321364452425, 20.491803278688522, 19.9203187250996, 27.3224043715847, 19.23076923076923, 22.075055187637968, 17.543859649122805, 18.315018315018314, 18.587360594795538, 18.975332068311197, 21.008403361344538]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
365.8608,367.5214,1.6606,3.80699999999996,20.14059312947943,"[20.70393374741201, 21.231422505307854, 10.438413361169102, 22.22222222222222, 18.79699248120301, 19.011406844106464, 18.867924528301888, 22.075055187637968, 10.384215991692628, 23.094688221709006, 22.72727272727273, 22.471910112359552, 19.083969465648853, 22.471910112359552, 22.026431718061673, 21.09704641350211, 18.975332068311197, 23.094688221709006, 22.075055187637968, 24.03846153846154, 22.321428571428573, 21.978021978021978, 21.73913043478261, 17.543859649122805, 20.120724346076457, 9.990009990009991, 21.73913043478261, 20.964360587002098, 21.413276231263385, 23.255813953488374, 18.214936247723134, 26.80965147453083, 22.72727272727273, 11.074197120708748]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
373.9474,375.6096,1.6622,6.425999999999988,19.99625017400882,"[22.573363431151243, 19.607843137254903, 22.371364653243848, 21.88183807439825, 19.72386587771203, 23.255813953488374, 10.559662090813093]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
376.6528,377.1028,0.45,1.043200000000013,22.1181686351674,"[21.14164904862579, 23.094688221709006]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
377.615,377.7514,0.1364,0.5122000000000071,21.574605140061976,"[21.978021978021978, 20.5761316872428, 25.77319587628866, 22.22222222222222, 20.5761316872428, 20.79002079002079, 17.543859649122805, 23.255813953488374, 21.978021978021978, 21.05263157894737]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
377.879,378.4394,0.5604,0.1276000000000294,20.94254897055242,"[18.726591760299623, 23.923444976076556, 21.691973969631235, 29.761904761904763, 24.096385542168672, 10.131712259371835, 20.408163265306122, 16.80672268907563, 22.52252252252252, 20.618556701030926, 23.20185614849188, 20.833333333333332, 22.123893805309734, 18.34862385321101]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
379.7752,380.5342,0.759,1.335800000000006,20.873450345312776,"[19.76284584980237, 10.604453870625663, 22.88329519450801, 20.79002079002079, 23.474178403755868, 11.148272017837234, 22.42152466367713, 25.77319587628866, 20.366598778004075, 16.58374792703151, 27.62430939226519, 23.364485981308412, 20.66115702479339, 22.22222222222222, 22.93577981651376, 22.371364653243848, 22.573363431151243, 20.161290322580644]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
382.9492,382.969,0.0198,2.4150000000000205,20.615711252653927,"[20.0, 21.231422505307854]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
426.6922,426.8238,0.1316,43.72320000000002,20.26873334633132,"[18.115942028985508, 22.42152466367713]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
427.8954,428.8052,0.9098,1.0715999999999894,20.941284088912717,"[20.833333333333332, 10.869565217391305, 21.186440677966104, 20.66115702479339, 19.267822736030826, 21.78649237472767, 22.573363431151243, 21.14164904862579, 24.630541871921185, 23.696682464454977, 24.330900243309003, 18.90359168241966, 22.22222222222222, 20.408163265306122, 10.869565217391305, 23.148148148148145, 23.20185614849188, 27.100271002710027, 21.05263157894737]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
440.2936,440.4206,0.127,11.488400000000013,20.691845307310267,"[23.419203747072597, 23.58490566037736, 21.73913043478261, 21.598272138228943, 20.74688796680498, 11.037527593818984, 21.73913043478261, 22.172949002217294, 21.09704641350211, 10.582010582010582, 22.471910112359552, 24.875621890547265, 24.213075060532685, 20.408163265306122]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
442.2122,442.4968,0.2846,1.7916000000000167,22.33572796333206,"[21.27659574468085, 21.231422505307854, 19.880715705765407, 26.954177897574123]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
447.301,448.2992,0.9982,4.80419999999998,20.57435226676504,"[19.801980198019802, 21.231422505307854, 20.2020202020202, 20.449897750511248, 21.186440677966104]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
448.404,449.089,0.685,0.1048000000000115,20.53790177518897,"[9.980039920159681, 23.419203747072597, 19.49317738791423, 24.813895781637715, 20.53388090349076, 23.31002331002331, 21.008403361344538, 23.31002331002331, 17.241379310344826, 21.27659574468085, 22.93577981651376, 23.255813953488374, 19.49317738791423, 22.573363431151243, 19.960079840319363, 19.49317738791423, 20.920502092050206, 11.061946902654867, 21.367521367521366, 25.839793281653748, 22.026431718061673, 23.148148148148145, 11.19820828667413, 22.52252252252252, 20.28397565922921, 22.22222222222222, 21.83406113537118]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
466.101,466.3522,0.2512,17.012,21.86819329105784,"[21.598272138228943, 20.080321285140563, 25.510204081632654, 20.28397565922921]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
477.672,477.9474,0.2754,11.319800000000043,22.30610585650764,"[23.255813953488374, 22.98850574712644, 21.231422505307854, 22.172949002217294, 21.88183807439825]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
478.5256,479.902,1.3764,0.5781999999999812,19.3627345421135,"[15.360983102918585, 23.364485981308412]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
489.7698,489.7904,0.0206,9.867799999999988,16.085911827834444,"[20.70393374741201, 11.46788990825688]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
501.5826,501.8154,0.2328,11.792200000000037,22.845848531828,"[18.181818181818183, 22.075055187637968, 18.45018450184502, 21.598272138228943, 20.70393374741201, 21.05263157894737, 20.161290322580644, 23.923444976076556, 19.646365422396855, 23.255813953488374, 20.2020202020202, 23.696682464454977, 20.0, 21.645021645021647, 20.408163265306122, 21.598272138228943, 29.32551319648094, 98.0392156862745, 21.321961620469086, 20.964360587002098, 25.25252525252525, 20.5761316872428, 22.22222222222222, 10.905125408942203, 22.471910112359552, 10.799136069114471, 21.929824561403507, 21.27659574468085, 20.242914979757085, 23.20185614849188, 22.831050228310502, 19.193857965451055, 21.09704641350211, 21.691973969631235, 21.231422505307854, 19.37984496124031, 19.9203187250996, 22.123893805309734, 18.867924528301888, 10.97694840834248, 24.509803921568626, 32.57328990228013]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
502.7014,503.0206,0.3192,0.8859999999999673,19.953893644771973,"[17.825311942959004, 24.449877750611247, 17.699115044247787, 19.841269841269842]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
505.3046,505.4318,0.1272,2.283999999999992,23.24708678050466,"[22.471910112359552, 22.779043280182233, 21.14164904862579, 26.595744680851062]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
505.5468,505.6596,0.1128,0.1150000000000091,27.04969828172885,"[21.691973969631235, 24.630541871921185, 22.123893805309734, 10.298661174047373, 21.929824561403507, 20.491803278688522, 25.188916876574307, 21.691973969631235, 21.14164904862579, 20.449897750511248, 30.211480362537767, 84.74576271186442]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
506.283,508.417,2.134,0.6234000000000037,19.261519020513617,"[24.57002457002457, 10.97694840834248, 21.05263157894737, 20.70393374741201, 22.72727272727273, 20.920502092050206, 18.69158878504673, 9.541984732824426, 21.05263157894737, 11.037527593818984, 10.40582726326743, 20.964360587002098, 21.321961620469086, 9.40733772342427, 21.14164904862579, 43.66812227074236]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
529.2744,529.4886,0.2142,20.85740000000004,21.008403361344534,[21.008403361344538],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
529.603,529.8286,0.2256,0.1143999999999323,16.030392120616014,"[18.38235294117647, 17.301038062283737, 18.69158878504673, 9.746588693957115]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
530.6206,531.29,0.6694,0.7919999999999163,10.593220338983052,[10.593220338983052],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
533.8104,534.6976,0.8872,2.520399999999995,17.630700538478845,"[16.722408026755854, 21.459227467811157, 17.123287671232877, 10.989010989010989, 11.695906432748536, 10.2880658436214, 23.20185614849188, 21.186440677966104, 21.231422505307854, 20.0, 20.04008016032064]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
548.5584,548.6594,0.101,13.86080000000004,21.276471100444216,"[9.775171065493646, 19.960079840319363, 23.04147465437788, 20.5761316872428, 20.5761316872428, 19.841269841269842, 18.65671641791045, 21.83406113537118, 24.213075060532685, 21.05263157894737, 23.364485981308412, 22.779043280182233, 23.809523809523807, 12.077294685990339, 23.148148148148145, 20.53388090349076, 22.075055187637968, 23.419203747072597, 24.752475247524753, 22.471910112359552, 22.42152466367713, 21.598272138228943, 24.813895781637715, 26.7379679144385, 18.38235294117647]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
548.851,549.101,0.25,0.191599999999994,21.863976558239543,"[21.05263157894737, 21.459227467811157, 22.52252252252252, 22.42152466367713]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
549.2108,549.2764,0.0656,0.1097999999999501,20.523015800752137,"[22.779043280182233, 21.929824561403507, 19.23076923076923, 24.154589371980677, 21.645021645021647, 23.04147465437788, 11.389521640091116, 18.6219739292365, 21.459227467811157, 23.04147465437788, 20.66115702479339, 24.752475247524753, 22.271714922048996, 21.321961620469086, 25.641025641025642, 10.92896174863388, 23.752969121140143, 21.321961620469086, 24.03846153846154, 22.62443438914027, 20.161290322580644, 10.298661174047373, 10.775862068965518, 22.779043280182233, 10.582010582010582, 21.008403361344538, 21.78649237472767, 25.25252525252525, 24.813895781637715, 20.28397565922921, 22.52252252252252, 22.779043280182233, 22.321428571428573, 21.691973969631235, 24.096385542168672, 22.026431718061673, 11.389521640091116, 20.242914979757085, 21.008403361344538, 20.491803278688522]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
550.1312,550.6898,0.5586,0.8548000000000684,23.895169578622813,"[23.980815347721823, 23.809523809523807]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
550.7964,552.0238,1.2274,0.1065999999999576,21.186440677966104,[21.186440677966104],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
562.6226,562.893,0.2704,10.598799999999985,21.413276231263385,[21.413276231263385],58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
563.3518,565.4608,2.109,0.4587999999999965,21.20060659956889,"[20.080321285140563, 25.44529262086514, 20.920502092050206, 19.76284584980237, 22.88329519450801, 22.075055187637968, 23.980815347721823, 20.833333333333332, 22.98850574712644, 11.481056257175661, 21.929824561403507, 22.026431718061673]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
566.2416,566.3378,0.0962,0.7807999999999993,18.664909969257792,"[12.077294685990339, 25.25252525252525]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
566.6962,566.786,0.0898,0.3583999999999605,16.199306042631463,"[10.706638115631693, 21.691973969631235]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
567.028,567.1002,0.0722,0.2420000000000755,20.55589081402304,"[21.413276231263385, 22.172949002217294, 21.367521367521366, 19.49317738791423, 22.52252252252252, 16.474464579901156, 24.630541871921185, 22.573363431151243, 19.417475728155342, 22.88329519450801, 11.350737797956867, 22.371364653243848]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
567.5698,568.3616,0.7918,0.469600000000014,14.508938983206797,"[22.026431718061673, 10.1010101010101, 10.37344398340249, 23.64066193853428, 10.34126163391934, 10.570824524312895]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
568.4958,568.7012,0.2054,0.134200000000078,24.115296803652967,"[20.833333333333332, 27.397260273972606]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
570.7464,571.6142,0.8678,2.0452000000000226,21.390398799392376,"[21.413276231263385, 21.367521367521366]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
572.9492,572.969,0.0198,1.3350000000000364,20.008092020250512,"[19.083969465648853, 21.73913043478261, 23.64066193853428, 20.833333333333332, 25.510204081632654, 21.09704641350211, 10.460251046025103, 12.254901960784313, 26.525198938992045, 21.83406113537118, 22.42152466367713, 11.49425287356322, 24.330900243309003, 20.53388090349076, 22.88329519450801, 22.42152466367713, 23.148148148148145, 22.172949002217294, 21.321961620469086, 20.876826722338205, 10.526315789473685, 22.62443438914027, 19.083969465648853, 10.615711252653927, 22.42152466367713, 17.921146953405017, 20.70393374741201, 18.181818181818183, 21.27659574468085, 20.32520325203252, 18.65671641791045, 17.98561151079137, 18.34862385321101, 22.779043280182233, 18.65671641791045, 21.231422505307854, 18.93939393939394, 25.44529262086514]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
609.4382,609.7618,0.3236,36.4692,21.406733651625,"[22.123893805309734, 18.587360594795538, 25.125628140703515, 20.74688796680498, 20.449897750511248]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
622.0596,622.1858,0.1262,12.297800000000052,17.592766801522203,"[19.76284584980237, 10.626992561105206, 10.683760683760683, 17.761989342806395, 22.52252252252252, 23.752969121140143, 11.76470588235294, 23.86634844868735]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
622.287,622.3942,0.1072,0.1012000000000625,20.985162281427662,"[24.213075060532685, 23.094688221709006, 22.471910112359552, 21.186440677966104, 20.964360587002098, 18.6219739292365, 22.371364653243848, 21.88183807439825, 19.120458891013385, 21.645021645021647, 21.598272138228943, 20.74688796680498, 23.148148148148145, 19.960079840319363, 20.408163265306122, 22.52252252252252, 22.123893805309734, 22.42152466367713, 23.20185614849188, 21.14164904862579, 22.271714922048996, 20.618556701030926, 22.573363431151243, 21.186440677966104, 23.20185614849188, 19.646365422396855, 20.161290322580644, 11.682242990654206, 22.779043280182233, 19.801980198019802, 22.123893805309734, 21.459227467811157, 21.978021978021978, 10.277492291880781, 21.645021645021647, 20.964360587002098, 23.20185614849188, 19.083969465648853, 20.920502092050206]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
623.6016,625.5792,1.9776,1.207400000000007,46.18750506441941,"[11.074197120708748, 81.30081300813008]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
650.5374,650.7886,0.2512,24.958200000000037,21.24936182275708,"[10.330578512396695, 30.211480362537767, 22.371364653243848, 17.421602787456447, 23.58490566037736, 20.876826722338205, 22.675736961451246, 20.449897750511248, 21.09704641350211, 23.474178403755868]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
651.5694,652.0026,0.4332,0.7807999999999993,20.81237641907805,"[20.66115702479339, 18.484288354898336, 22.22222222222222, 21.88183807439825]",58.137512,control,25n25008.abf,3s_control_2025,output_25n25008,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25008\bout_parameters.csv
