Time (s),Area Above Baseline (mV·s),Group,Trial_ID
86.2,-13.88111282,Opsin,140524_F1_C1_t4
86.4,-13.94052139,Opsin,140524_F1_C1_t4
86.6,-13.80636124,Opsin,140524_F1_C1_t4
86.8,-13.86058929,Opsin,140524_F1_C1_t4
87,-13.86910126,Opsin,140524_F1_C1_t4
87.2,-13.86109558,Opsin,140524_F1_C1_t4
87.4,-13.93627594,Opsin,140524_F1_C1_t4
87.6,-13.87895218,Opsin,140524_F1_C1_t4
87.8,-13.73929138,Opsin,140524_F1_C1_t4
88,-13.849673,Opsin,140524_F1_C1_t4
88.2,-13.90951553,Opsin,140524_F1_C1_t4
88.4,-13.92607651,Opsin,140524_F1_C1_t4
88.6,-13.91622726,Opsin,140524_F1_C1_t4
88.8,-13.94553543,Opsin,140524_F1_C1_t4
89,-13.96076309,Opsin,140524_F1_C1_t4
89.2,-13.96223175,Opsin,140524_F1_C1_t4
89.4,-13.94307449,Opsin,140524_F1_C1_t4
89.6,-13.96550888,Opsin,140524_F1_C1_t4
89.8,-13.95479935,Opsin,140524_F1_C1_t4
90,-13.87536469,Opsin,140524_F1_C1_t4
90.2,-13.9214798,Opsin,140524_F1_C1_t4
90.4,-13.84052505,Opsin,140524_F1_C1_t4
90.6,-13.85083084,Opsin,140524_F1_C1_t4
90.8,-13.85166641,Opsin,140524_F1_C1_t4
91,-13.91164703,Opsin,140524_F1_C1_t4
91.2,-13.88613052,Opsin,140524_F1_C1_t4
91.4,-13.88358704,Opsin,140524_F1_C1_t4
91.6,-13.86960052,Opsin,140524_F1_C1_t4
91.8,-13.93710907,Opsin,140524_F1_C1_t4
92,-13.95209747,Opsin,140524_F1_C1_t4
92.2,-13.96423676,Opsin,140524_F1_C1_t4
92.4,-13.98956528,Opsin,140524_F1_C1_t4
92.6,-13.96813904,Opsin,140524_F1_C1_t4
92.8,-13.98002411,Opsin,140524_F1_C1_t4
93,-13.99347565,Opsin,140524_F1_C1_t4
93.2,-13.99595596,Opsin,140524_F1_C1_t4
93.4,-14.00106522,Opsin,140524_F1_C1_t4
93.6,-13.98429672,Opsin,140524_F1_C1_t4
93.8,-13.97264999,Opsin,140524_F1_C1_t4
94,-13.95785507,Opsin,140524_F1_C1_t4
94.2,-13.85018875,Opsin,140524_F1_C1_t4
94.4,-13.80925858,Opsin,140524_F1_C1_t4
94.6,-13.86618866,Opsin,140524_F1_C1_t4
94.8,-13.86694031,Opsin,140524_F1_C1_t4
95,-13.8062796,Opsin,140524_F1_C1_t4
95.2,-13.81673019,Opsin,140524_F1_C1_t4
95.4,-13.86466431,Opsin,140524_F1_C1_t4
95.6,-13.81632431,Opsin,140524_F1_C1_t4
95.8,-13.85378235,Opsin,140524_F1_C1_t4
96,-13.87597687,Opsin,140524_F1_C1_t4
96.2,-13.9047583,Opsin,140524_F1_C1_t4
96.4,-13.95254471,Opsin,140524_F1_C1_t4
96.6,-13.96917847,Opsin,140524_F1_C1_t4
96.8,-13.993022,Opsin,140524_F1_C1_t4
97,-13.94793869,Opsin,140524_F1_C1_t4
97.2,-13.82455292,Opsin,140524_F1_C1_t4
97.4,-13.75151886,Opsin,140524_F1_C1_t4
97.6,-12.48107178,Opsin,140524_F1_C1_t4
97.8,-12.04464111,Opsin,140524_F1_C1_t4
98,-12.22734467,Opsin,140524_F1_C1_t4
98.2,-12.86375305,Opsin,140524_F1_C1_t4
98.4,-13.4900885,Opsin,140524_F1_C1_t4
98.6,-13.64134918,Opsin,140524_F1_C1_t4
98.8,-13.76316757,Opsin,140524_F1_C1_t4
99,-13.78157043,Opsin,140524_F1_C1_t4
99.2,-13.01618729,Opsin,140524_F1_C1_t4
99.4,-12.12050842,Opsin,140524_F1_C1_t4
99.6,-11.78523804,Opsin,140524_F1_C1_t4
99.8,-12.62199478,Opsin,140524_F1_C1_t4
100,-13.99611298,Opsin,140524_F1_C1_t4
100.2,-13.91109985,Opsin,140524_F1_C1_t4
100.4,-13.55588974,Opsin,140524_F1_C1_t4
100.6,-13.77197723,Opsin,140524_F1_C1_t4
100.8,-13.88961411,Opsin,140524_F1_C1_t4
101,-13.94441757,Opsin,140524_F1_C1_t4
101.2,-14.01443329,Opsin,140524_F1_C1_t4
101.4,-14.07206131,Opsin,140524_F1_C1_t4
101.6,-14.07625626,Opsin,140524_F1_C1_t4
101.8,-14.08463165,Opsin,140524_F1_C1_t4
102,-14.15604431,Opsin,140524_F1_C1_t4
102.2,-14.18590622,Opsin,140524_F1_C1_t4
102.4,-14.21001923,Opsin,140524_F1_C1_t4
102.6,-14.22959274,Opsin,140524_F1_C1_t4
102.8,-14.24311127,Opsin,140524_F1_C1_t4
103,-14.2618927,Opsin,140524_F1_C1_t4
103.2,-14.22009567,Opsin,140524_F1_C1_t4
103.4,-14.19569504,Opsin,140524_F1_C1_t4
103.6,-14.22719437,Opsin,140524_F1_C1_t4
103.8,-14.22849167,Opsin,140524_F1_C1_t4
104,-14.25543243,Opsin,140524_F1_C1_t4
104.2,-14.26850815,Opsin,140524_F1_C1_t4
104.4,-14.27561005,Opsin,140524_F1_C1_t4
104.6,-14.26044678,Opsin,140524_F1_C1_t4
104.8,-14.25962631,Opsin,140524_F1_C1_t4
105,-14.24999176,Opsin,140524_F1_C1_t4
105.2,-14.22922089,Opsin,140524_F1_C1_t4
105.4,-14.22944977,Opsin,140524_F1_C1_t4
105.6,-14.23650192,Opsin,140524_F1_C1_t4
105.8,-14.2419136,Opsin,140524_F1_C1_t4
106,-14.2309523,Opsin,140524_F1_C1_t4
106.2,-14.2175238,Opsin,140524_F1_C1_t4
106.4,-14.21692429,Opsin,140524_F1_C1_t4
106.6,-14.21271576,Opsin,140524_F1_C1_t4
106.8,-14.20790985,Opsin,140524_F1_C1_t4
107,-14.21278214,Opsin,140524_F1_C1_t4
107.2,-14.21337494,Opsin,140524_F1_C1_t4
107.4,-14.2088179,Opsin,140524_F1_C1_t4
107.6,-14.18463028,Opsin,140524_F1_C1_t4
107.8,-14.19678909,Opsin,140524_F1_C1_t4
108,-14.1969017,Opsin,140524_F1_C1_t4
108.2,-14.1948735,Opsin,140524_F1_C1_t4
108.4,-14.18446091,Opsin,140524_F1_C1_t4
108.6,-14.17750137,Opsin,140524_F1_C1_t4
108.8,-14.15877243,Opsin,140524_F1_C1_t4
109,-14.15885422,Opsin,140524_F1_C1_t4
109.2,-14.1485881,Opsin,140524_F1_C1_t4
109.4,-14.12212418,Opsin,140524_F1_C1_t4
109.6,-14.11196854,Opsin,140524_F1_C1_t4
109.8,-14.11298294,Opsin,140524_F1_C1_t4
110,-14.05740311,Opsin,140524_F1_C1_t4
110.2,-14.10969193,Opsin,140524_F1_C1_t4
110.4,-14.05431549,Opsin,140524_F1_C1_t4
110.6,-14.05092941,Opsin,140524_F1_C1_t4
110.8,-14.05057831,Opsin,140524_F1_C1_t4
111,-14.06513382,Opsin,140524_F1_C1_t4
111.2,-14.05698166,Opsin,140524_F1_C1_t4
111.4,-14.04916229,Opsin,140524_F1_C1_t4
111.6,-14.047715,Opsin,140524_F1_C1_t4
111.8,-14.05695572,Opsin,140524_F1_C1_t4
112,-14.05178391,Opsin,140524_F1_C1_t4
112.2,-14.05610291,Opsin,140524_F1_C1_t4
112.4,-14.05150146,Opsin,140524_F1_C1_t4
112.6,-14.05171402,Opsin,140524_F1_C1_t4
112.8,-14.06524033,Opsin,140524_F1_C1_t4
113,-14.06377304,Opsin,140524_F1_C1_t4
113.2,-14.05807724,Opsin,140524_F1_C1_t4
113.4,-14.05932602,Opsin,140524_F1_C1_t4
113.6,-14.06334549,Opsin,140524_F1_C1_t4
113.8,-14.04444656,Opsin,140524_F1_C1_t4
114,-14.04321854,Opsin,140524_F1_C1_t4
114.2,-14.05144852,Opsin,140524_F1_C1_t4
114.4,-14.04982925,Opsin,140524_F1_C1_t4
114.6,-14.04945129,Opsin,140524_F1_C1_t4
114.8,-14.04679443,Opsin,140524_F1_C1_t4
115,-14.05295349,Opsin,140524_F1_C1_t4
115.2,-14.06599854,Opsin,140524_F1_C1_t4
115.4,-14.05978394,Opsin,140524_F1_C1_t4
115.6,-14.0545578,Opsin,140524_F1_C1_t4
115.8,-14.06379639,Opsin,140524_F1_C1_t4
116,-14.07226791,Opsin,140524_F1_C1_t4
116.2,-14.06870499,Opsin,140524_F1_C1_t4
116.4,-14.06749191,Opsin,140524_F1_C1_t4
116.6,-14.077314,Opsin,140524_F1_C1_t4
116.8,-14.06858765,Opsin,140524_F1_C1_t4
117,-14.07714096,Opsin,140524_F1_C1_t4
117.2,-14.07820831,Opsin,140524_F1_C1_t4
117.4,-14.07208023,Opsin,140524_F1_C1_t4
117.6,-14.06772751,Opsin,140524_F1_C1_t4
117.8,-14.07683258,Opsin,140524_F1_C1_t4
118,-14.08315689,Opsin,140524_F1_C1_t4
118.2,-14.09083908,Opsin,140524_F1_C1_t4
118.4,-14.09017319,Opsin,140524_F1_C1_t4
118.6,-14.09596832,Opsin,140524_F1_C1_t4
118.8,-14.085233,Opsin,140524_F1_C1_t4
119,-14.09996338,Opsin,140524_F1_C1_t4
119.2,-14.0984227,Opsin,140524_F1_C1_t4
119.4,-14.07342087,Opsin,140524_F1_C1_t4
119.6,-14.09271027,Opsin,140524_F1_C1_t4
119.8,-14.09830048,Opsin,140524_F1_C1_t4
120,-14.11119553,Opsin,140524_F1_C1_t4
120.2,-14.15717438,Opsin,140524_F1_C1_t4
120.4,-14.10587173,Opsin,140524_F1_C1_t4
120.6,-14.11064713,Opsin,140524_F1_C1_t4
120.8,-14.11090775,Opsin,140524_F1_C1_t4
121,-14.10152802,Opsin,140524_F1_C1_t4
121.2,-14.10411133,Opsin,140524_F1_C1_t4
121.4,-14.10688293,Opsin,140524_F1_C1_t4
121.6,-14.10045197,Opsin,140524_F1_C1_t4
121.8,-14.09428131,Opsin,140524_F1_C1_t4
122,-14.10615097,Opsin,140524_F1_C1_t4
122.2,-14.11009369,Opsin,140524_F1_C1_t4
122.4,-14.09875961,Opsin,140524_F1_C1_t4
122.6,-14.08942535,Opsin,140524_F1_C1_t4
122.8,-14.10529449,Opsin,140524_F1_C1_t4
123,-14.09691956,Opsin,140524_F1_C1_t4
123.2,-14.09621964,Opsin,140524_F1_C1_t4
123.4,-14.08342865,Opsin,140524_F1_C1_t4
123.6,-14.09898697,Opsin,140524_F1_C1_t4
123.8,-14.10363602,Opsin,140524_F1_C1_t4
124,-14.10990509,Opsin,140524_F1_C1_t4
124.2,-14.1105864,Opsin,140524_F1_C1_t4
124.4,-14.10253647,Opsin,140524_F1_C1_t4
124.6,-14.10945419,Opsin,140524_F1_C1_t4
124.8,-14.10432709,Opsin,140524_F1_C1_t4
125,-14.10082077,Opsin,140524_F1_C1_t4
125.2,-14.11098267,Opsin,140524_F1_C1_t4
125.4,-14.10678986,Opsin,140524_F1_C1_t4
125.6,-14.10334015,Opsin,140524_F1_C1_t4
125.8,-14.11547104,Opsin,140524_F1_C1_t4
126,-14.10925369,Opsin,140524_F1_C1_t4
126.2,-14.11547592,Opsin,140524_F1_C1_t4
126.4,-14.10875183,Opsin,140524_F1_C1_t4
126.6,-14.10235092,Opsin,140524_F1_C1_t4
126.8,-14.1114772,Opsin,140524_F1_C1_t4
127,-14.10949295,Opsin,140524_F1_C1_t4
127.2,-14.11657425,Opsin,140524_F1_C1_t4
127.4,-14.12135193,Opsin,140524_F1_C1_t4
127.6,-14.12560425,Opsin,140524_F1_C1_t4
127.8,-14.12831284,Opsin,140524_F1_C1_t4
128,-14.12186798,Opsin,140524_F1_C1_t4
128.2,-14.12025238,Opsin,140524_F1_C1_t4
128.4,-14.11885284,Opsin,140524_F1_C1_t4
128.6,-14.12720688,Opsin,140524_F1_C1_t4
128.8,-14.10614075,Opsin,140524_F1_C1_t4
129,-14.09479492,Opsin,140524_F1_C1_t4
129.2,-14.11819763,Opsin,140524_F1_C1_t4
129.4,-14.11010513,Opsin,140524_F1_C1_t4
129.6,-14.12766418,Opsin,140524_F1_C1_t4
129.8,-14.0956311,Opsin,140524_F1_C1_t4
130,-14.10306244,Opsin,140524_F1_C1_t4
130.2,-14.18621429,Opsin,140524_F1_C1_t4
130.4,-14.13427765,Opsin,140524_F1_C1_t4
130.6,-14.12230988,Opsin,140524_F1_C1_t4
130.8,-14.13550903,Opsin,140524_F1_C1_t4
131,-14.15477509,Opsin,140524_F1_C1_t4
131.2,-14.14532394,Opsin,140524_F1_C1_t4
131.4,-14.15658966,Opsin,140524_F1_C1_t4
131.6,-14.16453506,Opsin,140524_F1_C1_t4
131.8,-14.16731171,Opsin,140524_F1_C1_t4
132,-14.17230194,Opsin,140524_F1_C1_t4
132.2,-14.16931534,Opsin,140524_F1_C1_t4
132.4,-14.17408646,Opsin,140524_F1_C1_t4
132.6,-14.1681839,Opsin,140524_F1_C1_t4
132.8,-14.17850082,Opsin,140524_F1_C1_t4
133,-14.16779144,Opsin,140524_F1_C1_t4
133.2,-14.17113602,Opsin,140524_F1_C1_t4
133.4,-14.17640076,Opsin,140524_F1_C1_t4
133.6,-14.16482422,Opsin,140524_F1_C1_t4
133.8,-14.17846008,Opsin,140524_F1_C1_t4
134,-14.17797089,Opsin,140524_F1_C1_t4
134.2,-14.18491043,Opsin,140524_F1_C1_t4
134.4,-14.17898697,Opsin,140524_F1_C1_t4
134.6,-14.17100937,Opsin,140524_F1_C1_t4
134.8,-14.18365402,Opsin,140524_F1_C1_t4
135,-14.19722107,Opsin,140524_F1_C1_t4
135.2,-14.17756058,Opsin,140524_F1_C1_t4
135.4,-14.20115753,Opsin,140524_F1_C1_t4
135.6,-14.20932449,Opsin,140524_F1_C1_t4
135.8,-14.19596695,Opsin,140524_F1_C1_t4
136,-14.19182892,Opsin,140524_F1_C1_t4
136.2,-14.18973343,Opsin,140524_F1_C1_t4
136.4,-14.19883453,Opsin,140524_F1_C1_t4
136.6,-14.20515472,Opsin,140524_F1_C1_t4
136.8,-14.18537018,Opsin,140524_F1_C1_t4
137,-14.19180893,Opsin,140524_F1_C1_t4
137.2,-14.18361893,Opsin,140524_F1_C1_t4
137.4,-14.20034836,Opsin,140524_F1_C1_t4
137.6,-14.176651,Opsin,140524_F1_C1_t4
137.8,-14.18738068,Opsin,140524_F1_C1_t4
138,-14.1942659,Opsin,140524_F1_C1_t4
138.2,-14.18508148,Opsin,140524_F1_C1_t4
138.4,-14.16852478,Opsin,140524_F1_C1_t4
138.6,-14.17485825,Opsin,140524_F1_C1_t4
138.8,-14.16690598,Opsin,140524_F1_C1_t4
139,-14.17693298,Opsin,140524_F1_C1_t4
139.2,-14.17336349,Opsin,140524_F1_C1_t4
139.4,-14.17520294,Opsin,140524_F1_C1_t4
139.6,-14.16552673,Opsin,140524_F1_C1_t4
139.8,-14.17737106,Opsin,140524_F1_C1_t4
140,-14.17227982,Opsin,140524_F1_C1_t4
140.2,-14.22092651,Opsin,140524_F1_C1_t4
140.4,-14.17887451,Opsin,140524_F1_C1_t4
140.6,-14.16912613,Opsin,140524_F1_C1_t4
140.8,-14.16321274,Opsin,140524_F1_C1_t4
141,-14.15492187,Opsin,140524_F1_C1_t4
141.2,-14.17018555,Opsin,140524_F1_C1_t4
141.4,-14.1801947,Opsin,140524_F1_C1_t4
141.6,-14.17672623,Opsin,140524_F1_C1_t4
141.8,-14.17926453,Opsin,140524_F1_C1_t4
142,-14.17478683,Opsin,140524_F1_C1_t4
142.2,-14.17599152,Opsin,140524_F1_C1_t4
142.4,-14.16955078,Opsin,140524_F1_C1_t4
142.6,-14.18394913,Opsin,140524_F1_C1_t4
142.8,-14.1770546,Opsin,140524_F1_C1_t4
143,-14.19007202,Opsin,140524_F1_C1_t4
143.2,-14.19750885,Opsin,140524_F1_C1_t4
143.4,-14.19438431,Opsin,140524_F1_C1_t4
143.6,-14.19320129,Opsin,140524_F1_C1_t4
143.8,-14.19353119,Opsin,140524_F1_C1_t4
144,-14.18933762,Opsin,140524_F1_C1_t4
144.2,-14.18588776,Opsin,140524_F1_C1_t4
144.4,-14.19889618,Opsin,140524_F1_C1_t4
144.6,-14.20446594,Opsin,140524_F1_C1_t4
144.8,-14.18726456,Opsin,140524_F1_C1_t4
145,-14.19703049,Opsin,140524_F1_C1_t4
145.2,-14.20272263,Opsin,140524_F1_C1_t4
145.4,-14.18918839,Opsin,140524_F1_C1_t4
145.6,-14.19940521,Opsin,140524_F1_C1_t4
145.8,-14.20523285,Opsin,140524_F1_C1_t4
146,-14.21514969,Opsin,140524_F1_C1_t4
146.2,-14.19332138,Opsin,140524_F1_C1_t4
146.4,-14.19053696,Opsin,140524_F1_C1_t4
146.6,-14.2074617,Opsin,140524_F1_C1_t4
146.8,-14.20792099,Opsin,140524_F1_C1_t4
147,-14.20501862,Opsin,140524_F1_C1_t4
147.2,-14.19742706,Opsin,140524_F1_C1_t4
147.4,-14.20026932,Opsin,140524_F1_C1_t4
147.6,-14.18518738,Opsin,140524_F1_C1_t4
147.8,-14.19439636,Opsin,140524_F1_C1_t4
148,-14.20172409,Opsin,140524_F1_C1_t4
148.2,-14.18741943,Opsin,140524_F1_C1_t4
148.4,-14.16394684,Opsin,140524_F1_C1_t4
148.6,-14.18871567,Opsin,140524_F1_C1_t4
148.8,-14.1982016,Opsin,140524_F1_C1_t4
149,-14.20950516,Opsin,140524_F1_C1_t4
149.2,-14.21699631,Opsin,140524_F1_C1_t4
149.4,-14.19806564,Opsin,140524_F1_C1_t4
149.6,-14.20533524,Opsin,140524_F1_C1_t4
149.8,-14.21967941,Opsin,140524_F1_C1_t4
150,-14.2221553,Opsin,140524_F1_C1_t4
150.2,-14.26312729,Opsin,140524_F1_C1_t4
150.4,-14.21960052,Opsin,140524_F1_C1_t4
150.6,-14.21802658,Opsin,140524_F1_C1_t4
150.8,-14.1863559,Opsin,140524_F1_C1_t4
151,-14.20651947,Opsin,140524_F1_C1_t4
151.2,-14.20429337,Opsin,140524_F1_C1_t4
151.4,-14.19776337,Opsin,140524_F1_C1_t4
151.6,-14.21393204,Opsin,140524_F1_C1_t4
151.8,-14.22185959,Opsin,140524_F1_C1_t4
152,-14.22931473,Opsin,140524_F1_C1_t4
152.2,-14.22988998,Opsin,140524_F1_C1_t4
152.4,-14.22957245,Opsin,140524_F1_C1_t4
152.6,-14.22240585,Opsin,140524_F1_C1_t4
152.8,-14.20679077,Opsin,140524_F1_C1_t4
153,-14.19942093,Opsin,140524_F1_C1_t4
153.2,-14.21002151,Opsin,140524_F1_C1_t4
153.4,-14.21870438,Opsin,140524_F1_C1_t4
153.6,-14.21770935,Opsin,140524_F1_C1_t4
153.8,-14.20726135,Opsin,140524_F1_C1_t4
154,-14.20752197,Opsin,140524_F1_C1_t4
154.2,-14.22268906,Opsin,140524_F1_C1_t4
154.4,-14.22320465,Opsin,140524_F1_C1_t4
154.6,-14.22949844,Opsin,140524_F1_C1_t4
154.8,-14.22263184,Opsin,140524_F1_C1_t4
155,-14.22052368,Opsin,140524_F1_C1_t4
155.2,-14.23078491,Opsin,140524_F1_C1_t4
155.4,-14.22485229,Opsin,140524_F1_C1_t4
155.6,-14.22109283,Opsin,140524_F1_C1_t4
155.8,-14.2264325,Opsin,140524_F1_C1_t4
156,-14.21769562,Opsin,140524_F1_C1_t4
156.2,-14.23647247,Opsin,140524_F1_C1_t4
156.4,-14.22103989,Opsin,140524_F1_C1_t4
156.6,-14.23082245,Opsin,140524_F1_C1_t4
156.8,-14.22504669,Opsin,140524_F1_C1_t4
157,-14.23912033,Opsin,140524_F1_C1_t4
157.2,-14.223535,Opsin,140524_F1_C1_t4
157.4,-14.22189301,Opsin,140524_F1_C1_t4
157.6,-14.22194977,Opsin,140524_F1_C1_t4
157.8,-14.22734879,Opsin,140524_F1_C1_t4
158,-14.2366272,Opsin,140524_F1_C1_t4
158.2,-14.24552643,Opsin,140524_F1_C1_t4
158.4,-14.23809692,Opsin,140524_F1_C1_t4
158.6,-14.21631729,Opsin,140524_F1_C1_t4
158.8,-14.22810837,Opsin,140524_F1_C1_t4
159,-14.22958054,Opsin,140524_F1_C1_t4
159.2,-14.22350754,Opsin,140524_F1_C1_t4
159.4,-14.22527344,Opsin,140524_F1_C1_t4
159.6,-14.22265915,Opsin,140524_F1_C1_t4
159.8,-14.22726852,Opsin,140524_F1_C1_t4
160,-14.23431915,Opsin,140524_F1_C1_t4
160.2,-14.27222565,Opsin,140524_F1_C1_t4
160.4,-14.23979904,Opsin,140524_F1_C1_t4
160.6,-14.23629181,Opsin,140524_F1_C1_t4
160.8,-14.23117813,Opsin,140524_F1_C1_t4
161,-14.24697952,Opsin,140524_F1_C1_t4
161.2,-14.24416916,Opsin,140524_F1_C1_t4
161.4,-14.24318344,Opsin,140524_F1_C1_t4
161.6,-14.2260083,Opsin,140524_F1_C1_t4
161.8,-14.22624573,Opsin,140524_F1_C1_t4
162,-14.23676544,Opsin,140524_F1_C1_t4
162.2,-14.24025848,Opsin,140524_F1_C1_t4
162.4,-14.23569336,Opsin,140524_F1_C1_t4
162.6,-14.24921677,Opsin,140524_F1_C1_t4
162.8,-14.246987,Opsin,140524_F1_C1_t4
163,-14.25608734,Opsin,140524_F1_C1_t4
163.2,-14.2490947,Opsin,140524_F1_C1_t4
163.4,-14.24708496,Opsin,140524_F1_C1_t4
163.6,-14.23850357,Opsin,140524_F1_C1_t4
163.8,-14.24610245,Opsin,140524_F1_C1_t4
164,-14.25545242,Opsin,140524_F1_C1_t4
164.2,-14.25398529,Opsin,140524_F1_C1_t4
164.4,-14.25262146,Opsin,140524_F1_C1_t4
164.6,-14.24388214,Opsin,140524_F1_C1_t4
164.8,-14.23510834,Opsin,140524_F1_C1_t4
165,-14.25319168,Opsin,140524_F1_C1_t4
165.2,-14.24602509,Opsin,140524_F1_C1_t4
165.4,-14.25253784,Opsin,140524_F1_C1_t4
165.6,-14.24341293,Opsin,140524_F1_C1_t4
165.8,-14.23279053,Opsin,140524_F1_C1_t4
166,-14.22636124,Opsin,140524_F1_C1_t4
166.2,-14.23879059,Opsin,140524_F1_C1_t4
166.4,-14.24480377,Opsin,140524_F1_C1_t4
166.6,-14.23737076,Opsin,140524_F1_C1_t4
166.8,-14.23448975,Opsin,140524_F1_C1_t4
167,-14.22891296,Opsin,140524_F1_C1_t4
167.2,-14.20841263,Opsin,140524_F1_C1_t4
167.4,-14.20828827,Opsin,140524_F1_C1_t4
167.6,-14.1934816,Opsin,140524_F1_C1_t4
167.8,-14.21209152,Opsin,140524_F1_C1_t4
168,-14.20893097,Opsin,140524_F1_C1_t4
168.2,-14.21623734,Opsin,140524_F1_C1_t4
168.4,-14.20532104,Opsin,140524_F1_C1_t4
168.6,-14.19914108,Opsin,140524_F1_C1_t4
168.8,-14.21460983,Opsin,140524_F1_C1_t4
169,-14.22417572,Opsin,140524_F1_C1_t4
169.2,-14.22495895,Opsin,140524_F1_C1_t4
169.4,-14.24340347,Opsin,140524_F1_C1_t4
169.6,-14.2427298,Opsin,140524_F1_C1_t4
169.8,-14.24535553,Opsin,140524_F1_C1_t4
170,-14.25767929,Opsin,140524_F1_C1_t4
170.2,-14.30745087,Opsin,140524_F1_C1_t4
170.4,-14.25170395,Opsin,140524_F1_C1_t4
170.6,-14.25666443,Opsin,140524_F1_C1_t4
170.8,-14.26416,Opsin,140524_F1_C1_t4
171,-14.26216721,Opsin,140524_F1_C1_t4
171.2,-14.24782623,Opsin,140524_F1_C1_t4
171.4,-14.24171509,Opsin,140524_F1_C1_t4
171.6,-14.24472321,Opsin,140524_F1_C1_t4
171.8,-14.24180084,Opsin,140524_F1_C1_t4
172,-14.26947327,Opsin,140524_F1_C1_t4
172.2,-14.25776566,Opsin,140524_F1_C1_t4
172.4,-14.25566406,Opsin,140524_F1_C1_t4
172.6,-14.27400497,Opsin,140524_F1_C1_t4
172.8,-14.27938431,Opsin,140524_F1_C1_t4
173,-14.27394363,Opsin,140524_F1_C1_t4
173.2,-14.28311951,Opsin,140524_F1_C1_t4
173.4,-14.29908752,Opsin,140524_F1_C1_t4
173.6,-14.30110184,Opsin,140524_F1_C1_t4
173.8,-14.28599258,Opsin,140524_F1_C1_t4
174,-14.27920334,Opsin,140524_F1_C1_t4
174.2,-14.27853195,Opsin,140524_F1_C1_t4
174.4,-14.28807068,Opsin,140524_F1_C1_t4
174.6,-14.28428665,Opsin,140524_F1_C1_t4
174.8,-14.25615494,Opsin,140524_F1_C1_t4
175,-14.27850555,Opsin,140524_F1_C1_t4
175.2,-14.27715958,Opsin,140524_F1_C1_t4
175.4,-14.27372208,Opsin,140524_F1_C1_t4
175.6,-14.27151016,Opsin,140524_F1_C1_t4
175.8,-14.26439621,Opsin,140524_F1_C1_t4
176,-14.26791916,Opsin,140524_F1_C1_t4
176.2,-14.27240189,Opsin,140524_F1_C1_t4
176.4,-14.2678331,Opsin,140524_F1_C1_t4
176.6,-14.25955124,Opsin,140524_F1_C1_t4
176.8,-14.23677658,Opsin,140524_F1_C1_t4
177,-14.25194458,Opsin,140524_F1_C1_t4
177.2,-14.23572891,Opsin,140524_F1_C1_t4
177.4,-14.22161209,Opsin,140524_F1_C1_t4
177.6,-14.23978256,Opsin,140524_F1_C1_t4
177.8,-14.25499832,Opsin,140524_F1_C1_t4
178,-14.26240234,Opsin,140524_F1_C1_t4
178.2,-14.26671677,Opsin,140524_F1_C1_t4
178.4,-14.26596573,Opsin,140524_F1_C1_t4
178.6,-14.25321228,Opsin,140524_F1_C1_t4
178.8,-14.25788467,Opsin,140524_F1_C1_t4
179,-14.23692307,Opsin,140524_F1_C1_t4
179.2,-14.23690781,Opsin,140524_F1_C1_t4
179.4,-14.24849487,Opsin,140524_F1_C1_t4
179.6,-14.24578979,Opsin,140524_F1_C1_t4
179.8,-14.24344788,Opsin,140524_F1_C1_t4
180,-14.22124817,Opsin,140524_F1_C1_t4
180.2,-14.26227768,Opsin,140524_F1_C1_t4
180.4,-14.23302734,Opsin,140524_F1_C1_t4
180.6,-14.22361084,Opsin,140524_F1_C1_t4
180.8,-14.22451706,Opsin,140524_F1_C1_t4
181,-14.20576721,Opsin,140524_F1_C1_t4
181.2,-14.22022491,Opsin,140524_F1_C1_t4
181.4,-14.23741486,Opsin,140524_F1_C1_t4
181.6,-14.21843842,Opsin,140524_F1_C1_t4
181.8,-14.21596756,Opsin,140524_F1_C1_t4
182,-14.01524475,Opsin,140524_F1_C1_t4
182.2,-14.15233749,Opsin,140524_F1_C1_t4
182.4,-14.18914902,Opsin,140524_F1_C1_t4
182.6,-14.20041122,Opsin,140524_F1_C1_t4
182.8,-14.19719101,Opsin,140524_F1_C1_t4
183,-14.20005569,Opsin,140524_F1_C1_t4
183.2,-14.20626694,Opsin,140524_F1_C1_t4
183.4,-14.20105209,Opsin,140524_F1_C1_t4
183.6,-14.22141388,Opsin,140524_F1_C1_t4
183.8,-14.22356567,Opsin,140524_F1_C1_t4
184,-14.2200824,Opsin,140524_F1_C1_t4
184.2,-14.22469391,Opsin,140524_F1_C1_t4
184.4,-14.23042191,Opsin,140524_F1_C1_t4
184.6,-14.21633835,Opsin,140524_F1_C1_t4
184.8,-14.22008514,Opsin,140524_F1_C1_t4
185,-14.22343903,Opsin,140524_F1_C1_t4
185.2,-14.23274673,Opsin,140524_F1_C1_t4
185.4,-14.23604462,Opsin,140524_F1_C1_t4
185.6,-14.22694809,Opsin,140524_F1_C1_t4
185.8,-14.25192169,Opsin,140524_F1_C1_t4
186,-14.27178009,Opsin,140524_F1_C1_t4
186.2,-14.25732956,Opsin,140524_F1_C1_t4
186.4,-14.26766602,Opsin,140524_F1_C1_t4
186.6,-14.28210022,Opsin,140524_F1_C1_t4
186.8,-14.2778476,Opsin,140524_F1_C1_t4
187,-14.28858246,Opsin,140524_F1_C1_t4
187.2,-14.26914078,Opsin,140524_F1_C1_t4
